# FACILITY: LCO
# DATE-OBS: 2024-11-23
wavelength flux
8.601866850551636162e+03 2.706924062499999875e-15
8.603589769307904135e+03 2.726500312499999973e-15
8.605312688064172107e+03 2.786299687499999992e-15
8.607035606820441899e+03 2.867016874999999964e-15
8.608758525576711691e+03 2.904184374999999794e-15
8.610481444332977844e+03 2.865341874999999794e-15
8.612204363089247636e+03 2.818868437499999877e-15
8.613927281845517427e+03 2.800395624999999907e-15
8.615650200601785400e+03 2.804903437499999659e-15
8.617373119358053373e+03 2.787534687499999705e-15
8.619096038114323164e+03 2.713872812499999947e-15
8.620818956870592956e+03 2.652288437499999840e-15
8.622541875626860929e+03 2.648800624999999857e-15
8.624264794383128901e+03 2.690315312499999958e-15
8.625987713139398693e+03 2.740833437499999783e-15
8.627710631895668485e+03 2.755794062499999819e-15
8.629433550651934638e+03 2.727706874999999679e-15
8.631156469408204430e+03 2.665981249999999759e-15
8.632879388164474221e+03 2.580059062499999735e-15
8.634602306920742194e+03 2.532409999999999670e-15
8.636325225677010167e+03 2.622739062499999869e-15
8.638048144433279958e+03 2.718061562499999950e-15
8.639771063189549750e+03 2.669122187499999874e-15
8.641493981945817723e+03 2.655144374999999991e-15
8.643216900702085695e+03 2.741715000000000021e-15
8.644939819458355487e+03 2.734056249999999983e-15
8.646662738214625278e+03 2.653098437499999946e-15
8.648385656970891432e+03 2.631745624999999819e-15
8.650108575727161224e+03 2.622178124999999886e-15
8.651831494483431015e+03 2.568146093749999845e-15
8.653554413239698988e+03 2.498337656249999718e-15
8.655277331995966961e+03 2.447169531249999773e-15
8.657000250752236752e+03 2.447114062499999702e-15
8.658723169508506544e+03 2.477732656249999849e-15
8.660446088264774517e+03 2.502505312499999771e-15
8.662169007021042489e+03 2.513273750000000029e-15
8.663891925777312281e+03 2.525989843749999684e-15
8.665614844533582072e+03 2.589859218749999787e-15
8.667337763289848226e+03 2.683309374999999927e-15
8.669060682046118018e+03 2.746966562499999973e-15
8.670783600802387809e+03 2.779970624999999975e-15
8.672506519558655782e+03 2.813560937499999741e-15
8.674229438314923755e+03 2.931104687499999788e-15
8.675952357071193546e+03 3.096218437499999936e-15
8.677675275827463338e+03 3.151380624999999831e-15
8.679398194583731311e+03 3.133626562499999830e-15
8.681121113339999283e+03 3.142259687499999962e-15
8.682844032096269075e+03 3.183944687499999771e-15
8.684566950852538866e+03 3.229871249999999935e-15
8.686289869608805020e+03 3.209849687499999942e-15
8.688012788365074812e+03 3.158254687499999939e-15
8.689735707121344603e+03 3.167171562499999866e-15
8.691458625877612576e+03 3.221920312499999649e-15
8.693181544633880549e+03 3.270266874999999959e-15
8.694904463390150340e+03 3.231325312499999651e-15
8.696627382146420132e+03 3.135798124999999740e-15
8.698350300902688105e+03 3.132321249999999760e-15
8.700073219658956077e+03 3.176772499999999695e-15
8.701796138415225869e+03 3.163585312499999856e-15
8.703519057171495660e+03 3.088307812499999887e-15
8.705241975927761814e+03 2.995703437499999919e-15
8.706964894684031606e+03 2.988636874999999759e-15
8.708687813440301397e+03 3.050593124999999966e-15
8.710410732196569370e+03 3.084369374999999782e-15
8.712133650952837343e+03 3.037892187499999751e-15
8.713856569709107134e+03 2.911035312499999726e-15
8.715579488465376926e+03 2.807142187499999699e-15
8.717302407221644899e+03 2.774263437500000013e-15
8.719025325977912871e+03 2.780491875000000003e-15
8.720748244734182663e+03 2.789052499999999777e-15
8.722471163490452454e+03 2.769179687499999824e-15
8.724194082246718608e+03 2.739211562499999909e-15
8.725917001002988400e+03 2.714670624999999880e-15
8.727639919759258191e+03 2.684306249999999914e-15
8.729362838515526164e+03 2.661007812499999826e-15
8.731085757271794137e+03 2.668446562500000030e-15
8.732808676028063928e+03 2.674673124999999963e-15
8.734531594784333720e+03 2.652153124999999747e-15
8.736254513540601693e+03 2.632953750000000033e-15
8.737977432296869665e+03 2.636319687499999870e-15
8.739700351053139457e+03 2.657755312499999681e-15
8.741423269809409248e+03 2.694355937499999808e-15
8.743146188565675402e+03 2.735309374999999983e-15
8.744869107321945194e+03 2.720502812499999820e-15
8.746592026078214985e+03 2.646850000000000007e-15
8.748314944834482958e+03 2.632514687499999802e-15
8.750037863590750931e+03 2.692381874999999839e-15
8.751760782347020722e+03 2.763299999999999759e-15
8.753483701103290514e+03 2.855587812499999923e-15
8.755206619859558486e+03 2.972959374999999812e-15
8.756929538615826459e+03 3.044739374999999964e-15
8.758652457372096251e+03 3.038553749999999760e-15
8.760375376128366042e+03 2.973835312499999879e-15
8.762098294884632196e+03 2.949618437499999881e-15
8.763821213640901988e+03 3.054464374999999940e-15
8.765544132397171779e+03 3.116639999999999699e-15
8.767267051153439752e+03 3.052975624999999764e-15
8.768989969909707725e+03 3.055515937499999942e-15
8.770712888665977516e+03 3.149669374999999877e-15
8.772435807422247308e+03 3.230705312499999653e-15
8.774158726178515280e+03 3.243453749999999994e-15
8.775881644934783253e+03 3.172445624999999711e-15
8.777604563691053045e+03 3.073140312500000020e-15
8.779327482447322836e+03 3.015250312499999784e-15
8.781050401203588990e+03 3.062399687499999883e-15
8.782773319959858782e+03 3.177316874999999898e-15
8.784496238716128573e+03 3.268879374999999698e-15
8.786219157472396546e+03 3.227125937499999983e-15
8.787942076228664519e+03 3.047705624999999976e-15
8.789664994984934310e+03 2.940742499999999684e-15
8.791387913741204102e+03 2.945469999999999720e-15
8.793110832497472074e+03 2.957548124999999654e-15
8.794833751253740047e+03 2.958604374999999995e-15
8.796556670010009839e+03 2.953045624999999735e-15
8.798279588766279630e+03 2.935505937499999792e-15
8.800002507522545784e+03 2.930026874999999779e-15
8.801725426278815576e+03 2.994090312499999653e-15
8.803448345035085367e+03 3.083374374999999852e-15
8.805171263791353340e+03 3.119909687499999905e-15
8.806894182547621313e+03 3.142551249999999928e-15
8.808617101303891104e+03 3.179979374999999772e-15
8.810340020060160896e+03 3.179539687499999653e-15
8.812062938816428868e+03 3.187874687499999817e-15
8.813785857572696841e+03 3.314305937499999952e-15
8.815508776328966633e+03 3.477122499999999931e-15
8.817231695085236424e+03 3.557271874999999976e-15
8.818954613841502578e+03 3.520546249999999871e-15
8.820677532597772370e+03 3.415975624999999943e-15
8.822400451354042161e+03 3.386523124999999885e-15
8.824123370110310134e+03 3.427299687499999955e-15
8.825846288866578107e+03 3.460855312499999656e-15
8.827569207622847898e+03 3.492521562499999916e-15
8.829292126379117690e+03 3.526718437499999733e-15
8.831015045135385662e+03 3.543545624999999766e-15
8.832737963891653635e+03 3.501769374999999820e-15
8.834460882647923427e+03 3.352821874999999976e-15
8.836183801404193218e+03 3.265488437499999628e-15
8.837906720160459372e+03 3.361094999999999842e-15
8.839629638916729164e+03 3.314705312499999835e-15
8.841352557672998955e+03 3.050035937499999703e-15
8.843075476429266928e+03 2.908304062500000004e-15
8.844798395185534901e+03 2.920536874999999698e-15
8.846521313941804692e+03 2.955125312500000015e-15
8.848244232698074484e+03 2.969104687500000011e-15
8.849967151454342456e+03 2.928471562499999754e-15
8.851690070210610429e+03 2.783174062499999881e-15
8.853412988966880221e+03 2.608814531249999662e-15
8.855135907723150012e+03 2.570571874999999936e-15
8.856858826479416166e+03 2.551445781249999847e-15
8.858581745235685958e+03 2.413029531249999972e-15
8.860304663991955749e+03 2.316280156250000013e-15
8.862027582748223722e+03 2.348600937499999774e-15
8.863750501504491695e+03 2.438844218749999837e-15
8.865473420260761486e+03 2.528828593749999774e-15
8.867196339017031278e+03 2.576274687499999897e-15
8.868919257773299250e+03 2.603033749999999736e-15
8.870642176529567223e+03 2.637893124999999788e-15
8.872365095285837015e+03 2.683987499999999715e-15
8.874088014042106806e+03 2.727759062499999749e-15
8.875810932798374779e+03 2.744283437499999869e-15
8.877533851554642752e+03 2.787735937499999760e-15
8.879256770310912543e+03 2.912293749999999953e-15
8.880979689067180516e+03 3.068569999999999689e-15
8.882702607823448488e+03 3.208469374999999964e-15
8.884425526579718280e+03 3.312642187499999729e-15
8.886148445335988072e+03 3.364164374999999825e-15
8.887871364092256044e+03 3.358406249999999962e-15
8.889594282848524017e+03 3.314585624999999690e-15
8.891317201604793809e+03 3.275738749999999689e-15
8.893040120361063600e+03 3.329998749999999904e-15
8.894763039117331573e+03 3.446776249999999858e-15
8.896485957873599546e+03 3.489825624999999753e-15
8.898208876629869337e+03 3.479342812499999741e-15
8.899931795386137310e+03 3.477830312499999897e-15
8.901654714142405282e+03 3.456848124999999701e-15
8.903377632898675074e+03 3.428797812499999627e-15
8.905100551654944866e+03 3.480221562499999697e-15
8.906823470411212838e+03 3.592408749999999764e-15
8.908546389167480811e+03 3.686963124999999694e-15
8.910269307923750603e+03 3.719042812499999672e-15
8.911992226680020394e+03 3.682180312499999756e-15
8.913715145436288367e+03 3.639951874999999970e-15
8.915438064192556340e+03 3.624128124999999532e-15
8.917160982948826131e+03 3.625660937500000059e-15
8.918883901705094104e+03 3.573184687499999761e-15
8.920606820461362076e+03 3.414226249999999753e-15
8.922329739217631868e+03 3.257915312499999951e-15
8.924052657973901660e+03 3.204882187499999729e-15
8.925775576730169632e+03 3.310192499999999800e-15
8.927498495486437605e+03 3.399650937499999764e-15
8.929221414242707397e+03 3.223113749999999746e-15
8.930944332998977188e+03 3.044566874999999861e-15
8.932667251755245161e+03 3.094651874999999964e-15
8.934390170511513134e+03 3.163334687500000014e-15
8.936113089267782925e+03 3.177475937499999660e-15
8.937836008024050898e+03 3.226129999999999827e-15
8.939558926780318870e+03 3.274590937499999661e-15
8.941281845536588662e+03 3.251472499999999903e-15
8.943004764292858454e+03 3.084719687499999820e-15
8.944727683049126426e+03 2.825558749999999935e-15
8.946450601805394399e+03 2.726378749999999771e-15
8.948173520561664191e+03 2.746893749999999671e-15
8.949896439317933982e+03 2.680577187499999979e-15
8.951619358074201955e+03 2.589489531249999688e-15
8.953342276830469928e+03 2.556355937499999932e-15
8.955065195586739719e+03 2.537221562499999954e-15
8.956788114343007692e+03 2.509579062499999821e-15
8.958511033099275664e+03 2.478696093749999940e-15
8.960233951855545456e+03 2.465598281249999787e-15
8.961956870611815248e+03 2.486359531249999923e-15
8.963679789368083220e+03 2.496064999999999668e-15
8.965402708124351193e+03 2.479018124999999745e-15
8.967125626880620985e+03 2.487416562499999926e-15
8.968848545636890776e+03 2.527062343749999861e-15
8.970571464393158749e+03 2.575585781249999881e-15
8.972294383149426722e+03 2.669152499999999939e-15
8.974017301905696513e+03 2.820497812499999978e-15
8.975740220661964486e+03 2.943194999999999895e-15
8.977463139418232458e+03 2.998364062499999735e-15
8.979186058174502250e+03 3.011858437499999883e-15
8.980908976930772042e+03 2.946343124999999899e-15
8.982631895687040014e+03 2.769059999999999679e-15
8.984354814443307987e+03 2.561983124999999704e-15
8.986077733199577779e+03 2.402405937499999866e-15
8.987800651955847570e+03 2.313616562499999745e-15
8.989523570712115543e+03 2.332526562499999889e-15
8.991246489468383515e+03 2.483870468749999984e-15
8.992969408224653307e+03 2.701514999999999880e-15
8.994692326980921280e+03 2.874131874999999686e-15
8.996415245737189252e+03 2.828620312499999747e-15
8.998138164493459044e+03 2.609658906249999889e-15
8.999861083249728836e+03 2.502182031249999797e-15
9.001584002005996808e+03 2.478481875000000051e-15
9.003306920762264781e+03 2.400996562499999993e-15
9.005029839518534573e+03 2.307257812499999945e-15
9.006752758274804364e+03 2.245331874999999803e-15
9.008475677031072337e+03 2.237863124999999872e-15
9.010198595787340309e+03 2.265255468749999882e-15
9.011921514543610101e+03 2.279408437499999981e-15
9.013644433299878074e+03 2.247837656249999690e-15
9.015367352056146046e+03 2.176039218749999701e-15
9.017090270812415838e+03 2.159707968749999916e-15
9.018813189568685630e+03 2.230936562499999750e-15
9.020536108324953602e+03 2.335572812499999696e-15
9.022259027081221575e+03 2.417447187499999980e-15
9.023981945837491367e+03 2.442970937499999767e-15
9.025704864593761158e+03 2.506147187500000022e-15
9.027427783350029131e+03 2.641296562499999973e-15
9.029150702106297103e+03 2.712528749999999753e-15
9.030873620862566895e+03 2.758948124999999937e-15
9.032596539618834868e+03 2.924959062499999877e-15
9.034319458375102840e+03 3.111699687499999718e-15
9.036042377131372632e+03 3.175959374999999758e-15
9.037765295887642424e+03 3.042156250000000000e-15
9.039488214643910396e+03 2.803090312499999902e-15
9.041211133400178369e+03 2.737319687499999737e-15
9.042934052156448161e+03 2.795959999999999781e-15
9.044656970912717952e+03 2.809735312499999835e-15
9.046379889668985925e+03 2.876257499999999978e-15
9.048102808425253897e+03 3.036415937499999691e-15
9.049825727181523689e+03 3.132998749999999661e-15
9.051548645937791662e+03 3.153823124999999870e-15
9.053271564694059634e+03 3.193336874999999713e-15
9.054994483450329426e+03 3.256604687499999654e-15
9.056717402206599218e+03 3.314129687499999736e-15
9.058440320962867190e+03 3.313973437499999863e-15
9.060163239719135163e+03 3.232217812499999892e-15
9.061886158475404955e+03 3.084635937499999910e-15
9.063609077231674746e+03 2.970286562499999823e-15
9.065331995987942719e+03 2.987545624999999803e-15
9.067054914744210691e+03 3.010995624999999819e-15
9.068777833500480483e+03 2.960516249999999722e-15
9.070500752256748456e+03 2.946306249999999833e-15
9.072223671013016428e+03 2.985461874999999860e-15
9.073946589769286220e+03 3.021287499999999891e-15
9.075669508525556012e+03 2.998185937499999856e-15
9.077392427281823984e+03 2.914983124999999721e-15
9.079115346038091957e+03 2.975676562499999700e-15
9.080838264794361748e+03 3.158012499999999761e-15
9.082561183550631540e+03 3.120190312499999868e-15
9.084284102306899513e+03 2.964411874999999647e-15
9.086007021063167485e+03 2.957914687499999922e-15
9.087729939819437277e+03 2.967350624999999876e-15
9.089452858575705250e+03 2.891889374999999857e-15
9.091175777331973222e+03 2.865382499999999974e-15
9.092898696088243014e+03 2.897902499999999958e-15
9.094621614844512806e+03 2.901529062499999810e-15
9.096344533600780778e+03 2.875916874999999773e-15
9.098067452357048751e+03 2.846222187499999932e-15
9.099790371113318542e+03 2.832491874999999664e-15
9.101513289869588334e+03 2.830749374999999814e-15
9.103236208625856307e+03 2.804750312500000012e-15
9.104959127382124279e+03 2.759848125000000011e-15
9.106682046138394071e+03 2.727362812499999698e-15
9.108404964894662044e+03 2.773527812499999927e-15
9.110127883650930016e+03 2.906111249999999975e-15
9.111850802407199808e+03 3.005814687499999773e-15
9.113573721163469600e+03 2.980530312499999882e-15
9.115296639919737572e+03 2.789720937499999732e-15
9.117019558676005545e+03 2.630522499999999940e-15
9.118742477432275336e+03 2.684892812500000016e-15
9.120465396188545128e+03 2.792803124999999775e-15
9.122188314944813101e+03 2.818623437499999811e-15
9.123911233701081073e+03 2.731783437499999764e-15
9.125634152457350865e+03 2.580478906249999679e-15
9.127357071213618838e+03 2.452863125000000013e-15
9.129079989969886810e+03 2.364081718749999838e-15
9.130802908726156602e+03 2.305817968749999838e-15
9.132525827482426394e+03 2.248075625000000036e-15
9.134248746238694366e+03 2.236886249999999834e-15
9.135971664994962339e+03 2.373668593749999832e-15
9.137694583751232130e+03 2.602663593749999918e-15
9.139417502507501922e+03 2.825046562499999853e-15
9.141140421263769895e+03 3.012677187499999991e-15
9.142863340020037867e+03 3.138606249999999822e-15
9.144586258776307659e+03 3.176840312499999714e-15
9.146309177532575632e+03 3.084571249999999724e-15
9.148032096288843604e+03 2.844675624999999909e-15
9.149755015045113396e+03 2.647636250000000050e-15
9.151477933801383188e+03 2.629001874999999981e-15
9.153200852557651160e+03 2.680684062499999669e-15
9.154923771313919133e+03 2.762570312499999788e-15
9.156646690070188924e+03 2.906261562499999734e-15
9.158369608826458716e+03 3.081663749999999784e-15
9.160092527582726689e+03 3.240839687499999683e-15
9.161815446338994661e+03 3.349045312499999915e-15
9.163538365095264453e+03 3.374457187499999728e-15
9.165261283851532426e+03 3.289194687499999657e-15
9.166984202607800398e+03 3.129158749999999977e-15
9.168707121364070190e+03 2.964088437499999897e-15
9.170430040120339982e+03 2.842314062499999892e-15
9.172152958876607954e+03 2.774771562500000037e-15
9.173875877632875927e+03 2.682269062499999872e-15
9.175598796389145718e+03 2.629670312499999936e-15
9.177321715145415510e+03 2.804397500000000029e-15
9.179044633901683483e+03 3.001636562499999829e-15
9.180767552657951455e+03 2.976733749999999872e-15
9.182490471414221247e+03 2.922064999999999885e-15
9.184213390170489220e+03 2.960929687499999834e-15
9.185936308926757192e+03 3.014364374999999939e-15
9.187659227683026984e+03 3.017729999999999833e-15
9.189382146439296775e+03 2.930654062499999667e-15
9.191105065195564748e+03 2.842469062499999990e-15
9.192827983951832721e+03 2.831499062499999735e-15
9.194550902708102512e+03 2.853644999999999850e-15
9.196273821464372304e+03 2.903014687499999760e-15
9.197996740220640277e+03 3.014318124999999983e-15
9.199719658976908249e+03 3.078982812499999681e-15
9.201442577733178041e+03 2.992666874999999945e-15
9.203165496489446014e+03 2.881951562499999937e-15
9.204888415245713986e+03 2.832104999999999898e-15
9.206611334001983778e+03 2.804068124999999771e-15
9.208334252758253569e+03 2.757578124999999680e-15
9.210057171514521542e+03 2.664083124999999923e-15
9.211780090270789515e+03 2.614747656249999966e-15
9.213503009027059306e+03 2.668311562499999881e-15
9.215225927783329098e+03 2.724123125000000008e-15
9.216948846539597071e+03 2.718962499999999855e-15
9.218671765295865043e+03 2.646494062499999798e-15
9.220394684052134835e+03 2.555325156249999936e-15
9.222117602808402808e+03 2.504085312499999691e-15
9.223840521564670780e+03 2.483875625000000042e-15
9.225563440320940572e+03 2.472576093749999754e-15
9.227286359077210363e+03 2.444188281249999701e-15
9.229009277833478336e+03 2.427416874999999684e-15
9.230732196589746309e+03 2.478034374999999762e-15
9.232455115346016100e+03 2.579941718749999760e-15
9.234178034102285892e+03 2.702061562499999690e-15
9.235900952858553865e+03 2.830989374999999992e-15
9.237623871614821837e+03 2.952781250000000002e-15
9.239346790371091629e+03 3.054094062499999953e-15
9.241069709127359602e+03 3.137472187499999685e-15
9.242792627883627574e+03 3.202545937499999888e-15
9.244515546639897366e+03 3.170164687499999772e-15
9.246238465396167157e+03 3.076961249999999981e-15
9.247961384152435130e+03 3.181264374999999949e-15
9.249684302908703103e+03 3.398424687499999659e-15
9.251407221664972894e+03 3.449366249999999767e-15
9.253130140421242686e+03 3.449116562499999756e-15
9.254853059177510659e+03 3.517995624999999972e-15
9.256575977933778631e+03 3.481989374999999723e-15
9.258298896690048423e+03 3.337662187499999887e-15
9.260021815446316396e+03 3.277531874999999891e-15
9.261744734202584368e+03 3.311703749999999870e-15
9.263467652958854160e+03 3.370314062499999794e-15
9.265190571715123951e+03 3.393267499999999676e-15
9.266913490471391924e+03 3.352691249999999829e-15
9.268636409227659897e+03 3.290138124999999799e-15
9.270359327983929688e+03 3.181826874999999650e-15
9.272082246740199480e+03 2.975517499999999938e-15
9.273805165496467453e+03 2.755345624999999698e-15
9.275528084252735425e+03 2.621048281249999976e-15
9.277251003009005217e+03 2.622142499999999989e-15
9.278973921765273190e+03 2.682499374999999821e-15
9.280696840521541162e+03 2.602147656249999722e-15
9.282419759277810954e+03 2.434680937499999784e-15
9.284142678034080745e+03 2.326103437499999846e-15
9.285865596790348718e+03 2.295598749999999898e-15
9.287588515546616691e+03 2.301966718749999813e-15
9.289311434302886482e+03 2.223470624999999708e-15
9.291034353059156274e+03 2.108839531250000052e-15
9.292757271815424247e+03 2.110043281249999870e-15
9.294480190571692219e+03 2.072209999999999804e-15
9.296203109327962011e+03 1.886139218749999862e-15
9.297926028084229984e+03 1.857537187499999921e-15
9.299648946840497956e+03 2.013513125000000082e-15
9.301371865596767748e+03 2.021400937499999900e-15
9.303094784353037539e+03 1.912732499999999768e-15
9.304817703109305512e+03 1.857953281249999751e-15
9.306540621865573485e+03 1.870210156249999846e-15
9.308263540621843276e+03 1.921037812499999755e-15
9.309986459378113068e+03 1.957768437499999749e-15
9.311709378134381041e+03 1.899773437499999878e-15
9.313432296890649013e+03 1.677961249999999928e-15
9.315155215646918805e+03 1.430357499999999893e-15
9.316878134403186777e+03 1.309377812499999989e-15
9.318601053159454750e+03 1.311252812499999846e-15
9.320323971915724542e+03 1.379115937499999957e-15
9.322046890671994333e+03 1.416077812499999928e-15
9.323769809428262306e+03 1.414167187499999976e-15
9.325492728184530279e+03 1.406599374999999934e-15
9.327215646940800070e+03 1.390501406249999958e-15
9.328938565697069862e+03 1.345537499999999828e-15
9.330661484453337835e+03 1.220924140624999873e-15
9.332384403209605807e+03 1.058403437499999974e-15
9.334107321965875599e+03 9.609052343750000382e-16
9.335830240722143571e+03 9.292780468750000414e-16
9.337553159478411544e+03 9.282805468749999695e-16
9.339276078234681336e+03 9.127442968750000319e-16
9.340998996990951127e+03 8.960863281249999043e-16
9.342721915747219100e+03 9.612427343750000166e-16
9.344444834503487073e+03 1.147512890624999956e-15
9.346167753259756864e+03 1.431034374999999906e-15
9.347890672016026656e+03 1.583178281249999936e-15
9.349613590772294629e+03 1.482093749999999906e-15
9.351336509528562601e+03 1.303416015625000014e-15
9.353059428284832393e+03 1.155400312499999943e-15
9.354782347041100365e+03 1.072433671874999984e-15
9.356505265797368338e+03 1.065980937499999849e-15
9.358228184553638130e+03 1.124574531250000022e-15
9.359951103309907921e+03 1.245207265624999973e-15
9.361674022066175894e+03 1.341077031249999836e-15
9.363396940822443867e+03 1.226196093750000000e-15
9.365119859578713658e+03 1.031990390624999863e-15
9.366842778334983450e+03 9.980527343749999186e-16
9.368565697091251423e+03 1.025847656249999924e-15
9.370288615847519395e+03 1.007774296874999921e-15
9.372011534603789187e+03 9.647905468750000441e-16
9.373734453360057159e+03 9.337815624999998760e-16
9.375457372116325132e+03 9.602192187499999940e-16
9.377180290872594924e+03 1.024308593749999931e-15
9.378903209628864715e+03 1.092726718749999909e-15
9.380626128385132688e+03 1.158827031249999882e-15
9.382349047141400661e+03 1.261782109374999881e-15
9.384071965897670452e+03 1.493990468749999960e-15
9.385794884653940244e+03 1.810194687499999882e-15
9.387517803410208217e+03 2.097426562500000072e-15
9.389240722166476189e+03 2.317377968749999971e-15
9.390963640922745981e+03 2.436729062499999830e-15
9.392686559679013953e+03 2.393404531249999973e-15
9.394409478435281926e+03 2.237288749999999943e-15
9.396132397191551718e+03 2.103103749999999913e-15
9.397855315947821509e+03 2.026612343749999785e-15
9.399578234704089482e+03 2.000591406249999977e-15
9.401301153460357455e+03 2.015020468749999869e-15
9.403024072216627246e+03 2.030109999999999771e-15
9.404746990972897038e+03 1.974017187499999794e-15
9.406469909729165011e+03 1.903004531249999736e-15
9.408192828485432983e+03 1.920349687499999795e-15
9.409915747241702775e+03 1.963666874999999988e-15
9.411638665997970747e+03 1.981819531249999814e-15
9.413361584754238720e+03 2.027593437500000050e-15
9.415084503510508512e+03 2.134045781249999810e-15
9.416807422266778303e+03 2.305705624999999752e-15
9.418530341023046276e+03 2.333672187499999916e-15
9.420253259779314249e+03 2.061769062499999748e-15
9.421976178535584040e+03 1.796247343749999837e-15
9.423699097291853832e+03 1.696342031249999900e-15
9.425422016048121804e+03 1.603537968749999991e-15
9.427144934804389777e+03 1.556975156249999994e-15
9.428867853560659569e+03 1.664104843749999880e-15
9.430590772316927541e+03 1.835194374999999752e-15
9.432313691073195514e+03 1.928960937499999921e-15
9.434036609829465306e+03 1.776269218749999913e-15
9.435759528585735097e+03 1.466543749999999880e-15
9.437482447342003070e+03 1.310174218749999978e-15
9.439205366098271043e+03 1.263806796875000005e-15
9.440928284854540834e+03 1.210551249999999892e-15
9.442651203610810626e+03 1.308789374999999830e-15
9.444374122367078598e+03 1.554709843750000002e-15
9.446097041123346571e+03 1.659476406249999955e-15
9.447819959879616363e+03 1.669557812499999858e-15
9.449542878635884335e+03 1.783020156249999706e-15
9.451265797392152308e+03 1.842084531249999921e-15
9.452988716148422100e+03 1.705796093749999944e-15
9.454711634904691891e+03 1.440537812499999935e-15
9.456434553660959864e+03 1.224684140624999958e-15
9.458157472417227837e+03 1.301184999999999863e-15
9.459880391173497628e+03 1.491860468749999864e-15
9.461603309929767420e+03 1.538112656249999976e-15
9.463326228686035392e+03 1.561346562499999849e-15
9.465049147442303365e+03 1.623074843749999882e-15
9.466772066198573157e+03 1.606043593749999907e-15
9.468494984954841129e+03 1.571979374999999872e-15
9.470217903711109102e+03 1.651074062499999886e-15
9.471940822467378894e+03 1.698903906249999943e-15
9.473663741223648685e+03 1.606506249999999834e-15
9.475386659979916658e+03 1.518974687499999855e-15
9.477109578736184631e+03 1.501466250000000005e-15
9.478832497492454422e+03 1.521565156249999878e-15
9.480555416248724214e+03 1.585274999999999910e-15
9.482278335004992186e+03 1.694958906249999837e-15
9.484001253761260159e+03 1.814213593749999895e-15
9.485724172517529951e+03 1.891072656249999897e-15
9.487447091273797923e+03 1.863272968750000060e-15
9.489170010030065896e+03 1.737350937499999949e-15
9.490892928786335688e+03 1.568541874999999903e-15
9.492615847542605479e+03 1.404620156249999907e-15
9.494338766298873452e+03 1.290802031250000020e-15
9.496061685055141425e+03 1.267050156249999922e-15
9.497784603811411216e+03 1.340618437499999966e-15
9.499507522567681008e+03 1.481403437499999945e-15
9.501230441323948980e+03 1.769179843749999916e-15
9.502953360080216953e+03 2.241095625000000068e-15
9.504676278836486745e+03 2.574152499999999776e-15
9.506399197592754717e+03 2.612856093749999738e-15
9.508122116349022690e+03 2.582401249999999691e-15
9.509845035105292482e+03 2.495078593749999965e-15
9.511567953861562273e+03 2.247620624999999913e-15
9.513290872617830246e+03 1.932835781249999839e-15
9.515013791374098219e+03 1.657454062500000001e-15
9.516736710130368010e+03 1.422340781250000012e-15
9.518459628886637802e+03 1.280368828124999853e-15
9.520182547642905774e+03 1.333620312499999909e-15
9.521905466399173747e+03 1.476486249999999942e-15
9.523628385155443539e+03 1.554411249999999922e-15
9.525351303911711511e+03 1.589867499999999994e-15
9.527074222667979484e+03 1.629722812499999872e-15
9.528797141424249276e+03 1.707846718749999933e-15
9.530520060180519067e+03 1.818274843749999977e-15
9.532242978936787040e+03 1.919220312499999997e-15
9.533965897693055012e+03 1.897623749999999974e-15
9.535688816449324804e+03 1.709860156249999913e-15
9.537411735205594596e+03 1.549612812499999838e-15
9.539134653961862568e+03 1.485192031250000009e-15
9.540857572718130541e+03 1.420523124999999887e-15
9.542580491474400333e+03 1.353068281249999831e-15
9.544303410230668305e+03 1.312464687499999976e-15
9.546026328986936278e+03 1.315216718749999902e-15
9.547749247743206070e+03 1.347044999999999981e-15
9.549472166499475861e+03 1.341542031249999933e-15
9.551195085255743834e+03 1.303584609374999834e-15
9.552918004012011806e+03 1.288244062499999865e-15
9.554640922768281598e+03 1.382309218749999917e-15
9.556363841524551390e+03 1.596441874999999824e-15
9.558086760280819362e+03 1.701553437499999982e-15
9.559809679037087335e+03 1.643671562499999860e-15
9.561532597793357127e+03 1.595180468749999934e-15
9.563255516549625099e+03 1.595499843749999823e-15
9.564978435305893072e+03 1.628790624999999874e-15
9.566701354062162864e+03 1.704498437499999875e-15
9.568424272818432655e+03 1.816976250000000077e-15
9.570147191574700628e+03 1.934560937499999854e-15
9.571870110330968600e+03 2.051253437499999728e-15
9.573593029087238392e+03 2.173986406249999711e-15
9.575315947843508184e+03 2.206446874999999961e-15
9.577038866599776156e+03 2.092859062500000023e-15
9.578761785356044129e+03 1.972897343750000055e-15
9.580484704112313921e+03 1.921162187499999845e-15
9.582207622868581893e+03 1.907553749999999723e-15
9.583930541624849866e+03 1.893138124999999778e-15
9.585653460381119658e+03 1.843648281250000005e-15
9.587376379137389449e+03 1.776397187499999947e-15
9.589099297893657422e+03 1.729015156249999926e-15
9.590822216649925394e+03 1.745629843749999957e-15
9.592545135406195186e+03 1.867406874999999879e-15
9.594268054162464978e+03 2.110935468749999772e-15
9.595990972918732950e+03 2.308931874999999890e-15
9.597713891675000923e+03 2.321064999999999782e-15
9.599436810431270715e+03 2.253639062499999847e-15
9.601159729187538687e+03 2.204073437499999715e-15
